ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200001,01/01/2000,76146639,77898165,56288872,57539946,19857767,20358218,48263245,53750631,34913749,39568465,13349496,14182167,63.4,69,62,68.8,67.2,69.7,4952,5201,41540,47897,46492,53098,49843099,56175774,2182683,2472706,1402926,1422005,723747,767490,366607410,446569487,724934,768762,215985,212911,2510.5,1809.7,48.4,55.3,80,203442,227235,105.1,,95.8,,102,,98.84506835,100.690177,1.58,0.9523,0.9632,1.0164,1.0052,0.9581,0.9763,0.9518,0.966,1.1202,1.0677
SATD200002,02/01/2000,73011377,78583785,54329819,57846811,18681558,20736973,48580127,55662824,36005847,40668507,12574280,14994317,66.5,70.8,66.3,70.3,67.3,72.3,4812,5454,43714,48581,48526,54035,49931931,57893864,2341123,2528721,1341942,1420026,710611,765383,366139276,444283879,756536,767890,210132,226004,2330.7,1830.3,42,48.7,78.4,199261,228727,103.2,-1.8,97.9,2.2,101.4,-0.6,99.20808026,97.08480868,1.56,0.9815,0.985,1.0149,1.0025,0.9532,0.9752,1.0103,0.977,0.9848,1.0473
SATD200003,03/01/2000,80308529,79338452,59913798,58416133,20394731,20922319,59632014,56739737,43901516,41186758,15730498,15552980,74.3,71.5,73.3,70.5,77.1,74.3,5787,5543,52977,48766,58764,54309,61478163,58727731,2699633,2492860,1452147,1409950,771025,764993,453096388,455004747,843730,787696,216833,220028,2050.6,1722.9,52.5,52.5,74.7,232490,230237,99.7,-3.4,99.6,1.7,99.7,-1.7,99.58479277,99.76756139,1.55,0.9956,0.971,1.0077,1.002,0.9762,1.0003,0.9836,0.9197,1.0619,0.9968
SATD200004,04/01/2000,78139993,79336875,57402637,58382801,20737356,20954075,57636732,57751879,41954244,41692578,15682488,16059301,73.8,72.8,73.1,71.4,75.6,76.6,5688,5688,50344,49790,56032,55477,58981617,59209342,2528558,2553283,1386030,1400407,747905,764287,473751011,466854290,757458,774408,219340,222415,1783.3,1840.5,52.2,50.8,72.6,227698,229068,97.9,-1.8,99.8,0.2,98.6,-1.1,100.205527,101.4962878,1.58,1.0038,0.9946,1.0009,1.001,1.0016,0.9835,0.9943,0.9825,1.0289,0.969
SATD200005,05/01/2000,80515093,79084024,58896522,58174846,21618571,20909178,59749900,59126667,43168824,42784966,16581076,16341701,74.2,74.8,73.3,73.5,76.7,78.2,5892,5821,52309,50285,58201,56105,61223861,61187029,2528225,2521770,1440661,1405399,772852,762290,481725263,474334979,818246,782220,225649,218979,1632.9,1970.4,53.5,52.5,73.2,242501,229651,98.8,0.9,102.5,2.7,100,1.4,100.5019777,99.71473444,1.59,1.0373,0.9823,1.0045,0.9984,1.0177,0.9934,0.9789,1.0518,1.063,0.9766
SATD200006,06/01/2000,80393854,78951668,58286914,57651937,22106940,21299731,64046964,58241685,45856363,41907920,18190601,16333766,79.7,73.8,78.7,72.7,82.3,76.7,6400,5738,54673,49324,61073,55063,65601574,59746562,2537148,2514070,1390222,1394715,763056,753837,517102460,458070109,793911,786938,225621,220780,1513.1,1880.6,50.4,48.5,75,242963,230024,99.7,0.9,100.9,-1.6,100.1,0.1,100.5610952,101.3066819,1.6,1.0129,0.9793,0.9969,0.9874,0.9828,0.9994,0.9869,1.0039,0.9822,1.0016
SATD200007,07/01/2000,83853711,78964017,60607052,57654209,23246659,21309808,66435577,58208454,47303803,41717553,19131774,16490901,79.2,73.7,78,72.4,82.3,77.4,7014,5829,55568,50301,62582,56131,67898320,59191089,2461623,2476632,1377790,1400455,760109,757958,564747276,472178374,743746,790061,228889,222305,1525.6,1737.5,53.3,49.6,72.9,245140,228840,97.7,-2,100.4,-0.5,98.5,-1.6,100.3703656,100.3260994,1.6,1.0035,0.9647,1.001,0.9928,1.013,1.0033,0.9938,0.9275,1.0036,0.9733
SATD200008,08/01/2000,84702734,79344347,61479288,57950334,23223446,21394013,65252958,57209802,46457758,40819965,18795200,16389837,77,72.1,75.6,70.4,80.9,76.6,6881,5919,54474,50296,61355,56215,67028338,58594972,2623412,2567051,1473014,1401872,814860,756953,558060051,476093398,787064,789519,231542,225257,1653.1,1850.6,50.9,48.3,74.7,247832,229339,99.6,1.9,99.6,-0.8,99.7,1.2,100.1006688,98.93774986,1.62,0.9933,0.9999,1.002,0.9914,1.0214,1.0027,1.007,0.9879,0.9779,0.9975
SATD200009,09/01/2000,79912506,81501696,57899315,59919478,22013191,21582218,55470176,60254284,38372644,43149754,17097532,17104530,69.4,73.9,66.3,72,77.7,79.3,5859,6429,46363,52332,52222,58761,56441629,60961234,2711279,2763174,1427099,1417716,789037,766710,446489429,480828391,802516,792871,222945,225377,1475,1858.3,47.3,48.5,74.1,227899,231166,99.7,0.1,102.6,3,100.7,1,100.4941025,101.6850371,1.59,1.0335,1.0763,1.0133,1.0042,1.0316,1.0069,1.0075,0.992,0.9816,0.9887
SATD200010,10/01/2000,82627553,81249428,60761374,59524475,21866179,21724952,57979416,59505826,41820446,42715983,16158970,16789843,70.2,73.2,68.8,71.8,73.9,77.3,5635,6204,50920,51757,56555,57961,58834210,59412105,2839068,2642838,1489125,1395460,859903,782669,462329685,487285478,851255,796638,234903,234324,1567.9,1872.4,50.8,47.8,74.2,236491,230372,99.5,-0.2,100.9,-1.7,100,-0.7,100.1504009,99.58423758,1.6,1.0072,1.0294,0.9974,1.0251,1.0454,1.0117,1.0475,0.9995,0.968,0.9905
SATD200011,11/01/2000,78368993,81358602,57757912,59437747,20611081,21920854,55302968,59024723,40712967,42500380,14590001,16524343,70.6,72.5,70.5,71.5,70.8,75.4,5327,6153,49632,51544,54959,57698,56283261,59454766,2702423,2639363,1346909,1364778,755194,763324,442268378,474500620,816120,806630,226901,228391,1908.5,1967.7,50,48.4,74.8,222819,229865,100,0.5,101.3,0.4,100.4,0.4,100.1540688,99.04083381,1.62,1.0079,1.0281,0.9755,0.9998,1.018,1.0244,1.021,1.0504,0.9794,0.9989
SATD200012,12/01/2000,79075993,79701831,57886109,57881119,21189884,21820712,54460418,55702071,39656140,40551777,14804278,15150294,68.9,69.9,68.5,70.1,69.9,69.4,5470,5652,47051,48109,52521,53761,55380280,57295563,2707863,2634426,1298609,1356615,710715,756004,461651082,457242511,755040,805447,233175,227620,2587.5,2138.9,41.3,41.9,74.2,218390,224132,99.1,-0.9,98.6,-2.7,99,-1.4,99.82385202,100.365791,1.62,0.9713,1.0262,0.9696,0.9902,0.981,1.0229,1.0175,1.1418,0.8478,0.9912
SATD200101,01/01/2001,81196157,82826699,59766686,60786801,21429471,22039898,52049391,57836644,37179562,41947615,14869829,15889028,64.1,69.8,62.2,69,69.4,72.1,5543,5871,44074,50036,49617,55907,53129922,59464330,2290401,2560331,1378715,1398025,718208,761115,379458113,454178646,800293,811104,228953,225809,2677,1925.5,39.3,46,74.6,209685,231442,99.4,0.3,101.3,2.7,100,1,99.28122204,97.78869218,1.61,1.0081,0.9973,0.9992,0.9969,0.9744,1.0301,1.0094,1.0279,0.9316,0.9963
SATD200102,02/01/2001,73704583,82288597,54313589,60003877,19390994,22284719,48845243,57992292,35784235,41887468,13061008,16104824,66.3,70.5,65.9,69.8,67.4,72.3,4980,5802,43149,49685,48129,55487,49992995,59350248,2276553,2553866,1272599,1401356,666813,745943,366288212,451800714,761213,812205,199107,225329,2309.5,1880,40.9,47.6,74.5,200876,230672,99.3,-0.1,101.2,-0.1,99.9,-0.1,98.60967697,98.8977727,1.6,1.0061,0.9948,1.0016,0.977,0.9693,1.0315,1.0073,1.0036,0.9636,0.9948
SATD200103,03/01/2001,82211844,81405133,60467225,59117735,21744619,22287398,60769073,58103721,44208143,41748315,16560930,16355406,73.9,71.4,73.1,70.6,76.2,73.4,6101,5830,53020,49477,59121,55307,62323049,59815969,2671787,2481965,1457199,1415374,761942,751059,448912584,454436309,846702,805972,225282,228093,2246.6,1893.9,47.1,47,74.8,232587,231165,99.6,0.3,101.6,0.4,100.2,0.3,98.3585353,97.04454597,1.61,1.014,0.9668,1.0116,0.9837,0.975,1.0236,1.0196,1.011,0.952,0.9984
SATD200104,04/01/2001,80938470,82131651,58851713,59715677,22086757,22415974,58479185,58615734,42363481,42014295,16115704,16601439,72.3,71.4,72,70.4,73,74.1,5900,5895,50702,49633,56602,55529,59801567,60037873,2399580,2407171,1390615,1403265,717396,733582,455496342,445842600,803744,803551,225210,228315,1807.2,1872.1,49.4,47.9,73.4,232513,232994,98,-1.6,101.7,0.1,99.2,-1,98.03662519,94.44888635,1.58,1.0178,0.9376,1.003,0.9608,0.9565,1.0205,1.0206,0.9993,0.97,0.9793
SATD200105,05/01/2001,83754265,82240953,60862387,60111525,22891878,22129428,59190930,58310133,42517548,41920978,16673382,16389155,70.7,70.9,69.9,69.7,72.8,74.1,5911,5844,51052,49147,56963,54992,60246478,59920115,2415262,2410798,1436953,1400369,734970,726122,462376555,453339100,850680,814909,233859,226861,1522.4,1833.8,47.7,46.6,75.4,245357,232201,99.5,1.5,102,0.3,100.3,1.1,97.49539762,96.47858367,1.59,1.0158,0.9391,1.0009,0.9511,0.9726,1.0349,1.0141,0.9789,0.9439,1.0072
SATD200106,06/01/2001,82865877,81502873,60231368,59724386,22634509,21778487,63729974,58136143,45304289,41625525,18425685,16510618,76.9,71.3,75.2,69.7,81.4,75.8,6503,5869,53384,48771,59887,54640,64987598,59625704,2475195,2471639,1382844,1387456,743527,731953,528690495,473832718,807301,818403,218802,214059,1444.4,1794,50.9,49,74.5,243498,231645,98.6,-0.9,101.9,-0.1,99.6,-0.7,96.94262704,94.59251856,1.59,1.0108,0.9628,0.9917,0.9587,1.0166,1.0393,0.9569,0.9577,0.9925,0.9948
SATD200107,07/01/2001,87079555,81700236,63439069,60017257,23640486,21682980,67144380,58580418,48067498,42113396,19076882,16467022,77.1,71.7,75.8,70.2,80.7,75.9,6959,5817,55696,49739,62655,55556,68573410,59567987,2226571,2226110,1331669,1353607,733967,731715,564037290,468259727,785014,814102,231408,225364,1598.1,1821.5,51.2,47.6,74.4,250363,232941,97.8,-0.8,101.6,-0.3,99,-0.6,96.3667704,93.56739006,1.6,1.0098,0.8671,0.9675,0.9584,1.0046,1.0339,1.0074,0.9724,0.9626,0.9927
SATD200108,08/01/2001,87717155,82079750,64098172,60365123,23618983,21714627,67664023,59018265,48579798,42480532,19084225,16537734,77.1,71.9,75.8,70.4,80.8,76.2,6946,5911,56292,51164,63238,57075,69003617,60078317,2356106,2307438,1444314,1374093,802542,747612,562266005,477766115,809941,810405,230280,223952,1669.2,1869,51.8,49.3,75.2,253274,233413,99.3,1.5,102.1,0.5,100.2,1.2,96.24950623,94.39948601,1.6,1.0185,0.8988,0.9821,0.9792,1.025,1.0292,1.0011,0.9977,0.9978,1.0036
SATD200109,09/01/2001,65361009,66699027,47039597,48765785,18321412,17933242,38207236,41646170,26230752,29637724,11976484,12008446,58.5,62.4,55.8,60.8,65.4,67,4109,4513,30499,34951,34608,39464,39106905,43881775,1998724,2049221,1387189,1377791,775082,760367,446266947,486490072,768513,777173,221754,224411,1494.1,1882.2,47.5,49,74.4,226312,232276,98.1,-1.2,82.2,-19.5,93.6,-6.6,95.73999501,91.93917761,1.63,0.7439,0.7982,0.9848,0.9959,1.0437,0.987,1.0032,1.0048,0.9919,0.9933
SATD200110,10/01/2001,69552136,68578293,51592799,50665181,17959337,17913112,43609263,44788418,33428069,34172986,10181194,10615432,62.7,65.3,64.8,67.4,56.7,59.3,3789,4192,40242,40726,44031,44918,44271037,45340102,2417439,2234488,1489178,1395933,827614,751945,452095177,476108909,871470,799417,224931,224289,1649.1,1968,49.9,46.9,74.6,241050,233772,98.9,0.8,84.6,2.9,94.8,1.3,95.44624125,91.39206168,1.48,0.7686,0.8704,0.9977,0.9849,1.0215,1.0152,1.0026,1.0506,0.9492,0.9955
SATD200111,11/01/2001,66632329,69169229,49928543,51387125,16703786,17782104,44598156,47274592,34035501,35371935,10562655,11902656,66.9,68.3,68.2,68.8,63.2,66.9,4031,4613,40647,41567,44678,46180,45245063,48030270,2261922,2203544,1376611,1394769,743670,747160,446094295,472974058,820117,808897,220487,222105,1701,1757.2,48.5,47,74.6,230511,236644,98.1,-0.8,88.1,4.1,95.3,0.5,94.89347066,91.38206739,1.51,0.8142,0.8583,0.9969,0.9786,1.0147,1.0273,0.9929,0.938,0.951,0.9961
SATD200112,12/01/2001,69510768,70002576,52105691,52118156,17405077,17884420,47422033,48988429,34900093,36077792,12521940,12910637,68.2,70,67,69.2,71.9,72.2,4676,4840,40860,42487,45536,47327,48167518,50444173,2332011,2266291,1323085,1381479,688215,729583,479188686,477915468,756221,809532,225164,219375,2120.2,1748.7,46.1,46.7,74.3,229584,236694,97.7,-0.4,91,3.3,95.9,0.6,94.86089128,92.0519703,1.53,0.8552,0.8828,0.9874,0.9556,1.0253,1.0281,0.9807,0.9335,0.946,0.9925
SATD200201,01/01/2002,70105149,71300160,52524740,53261505,17580409,18038654,45699949,50521254,32996179,36994144,12703770,13527111,65.2,70.9,62.8,69.5,72.3,75,4786,5033,38499,43612,43285,48646,46587854,52499809,2049355,2283297,1362045,1382959,701350,743610,398443099,470747565,794010,804954,223335,220382,2487.6,1786.1,41.3,47.6,75.2,215215,236712,98.8,1.1,93.2,2.4,97.3,1.5,95.52143272,91.44117647,1.54,0.89,0.8894,0.9885,0.974,1.01,1.0223,0.9852,0.9534,0.9642,1.0043
SATD200202,02/01/2002,64517654,72090728,48746054,53963392,15771600,18127336,43964813,52195218,32587181,38167262,11377632,14027956,68.1,72.4,66.9,70.7,72.1,77.4,4441,5174,38561,44466,43002,49640,45157584,54373030,2024465,2280937,1252632,1383674,688595,769778,397948979,483773891,756102,806658,192964,218976,2242.4,1820.9,40.5,47.3,76.2,208237,238125,99.8,1,95.5,2.5,98.8,1.5,95.51172363,91.39006282,1.54,0.9218,0.8885,0.989,1.0082,1.0379,1.0244,0.9789,0.972,0.9569,1.0179
SATD200203,03/01/2002,73503746,72709935,55533933,54308654,17969813,18401281,56037382,52931163,41424662,38756868,14612720,14174296,76.2,72.8,74.6,71.4,81.3,77,5602,5280,48397,44938,53999,50219,57423396,54157880,2483076,2362443,1373143,1330564,758158,760646,459147305,442611969,820151,796292,214550,216528,2258.4,1910.2,45.9,45.7,75.7,236070,235504,99.1,-0.7,94.7,-0.8,98,-0.8,96.23828684,91.84837236,1.54,0.9181,0.9202,0.951,0.9963,0.9496,1.0113,0.9679,1.0197,0.9253,1.0103
SATD200204,04/01/2002,72803818,73929338,54440293,55180920,18363525,18748417,51993221,52847984,38475773,38603718,13517448,14244266,71.4,71.5,70.7,70,73.6,76,5100,5242,45358,44844,50458,50086,53013179,54408761,2426477,2380042,1359576,1368018,774537,775776,453149024,468278936,824757,805465,210758,214161,1881,1961.7,47.2,45.5,75.9,237226,236391,99.8,0.7,95.4,0.7,98.7,0.7,96.70130233,93.36407767,1.52,0.9224,0.9271,0.9778,1.0161,1.0047,1.0229,0.9574,1.0472,0.9213,1.0135
SATD200205,05/01/2002,75809674,74561968,56184515,55572880,19625159,18989088,54695480,53505908,39908390,39051773,14787090,14454135,72.1,71.8,71,70.3,75.3,76.1,5351,5268,47050,44711,52401,49979,55663570,54957927,2408401,2409300,1408401,1370345,800215,790025,461622928,448034638,838274,802452,220991,213484,1611.5,1940.4,47.4,46.2,77.2,251746,237506,101.1,1.3,95.9,0.5,99.7,1,97.12008754,93.98172473,1.56,0.9317,0.9385,0.9794,1.0348,0.9612,1.0191,0.9543,1.0358,0.935,1.0306
SATD200206,06/01/2002,76879798,75469645,57080224,56471539,19799574,18998106,59031826,53973503,42899467,39517488,16132359,14456015,76.8,71.5,75.2,70,81.5,76.1,5848,5294,49095,45630,54943,50924,60224150,54882361,2477418,2490397,1392903,1397603,805089,799550,499734575,448753252,772040,803765,219492,215284,1591.4,1973.8,48.8,46.9,77,247868,238073,101.5,0.4,95.8,-0.1,100,0.3,97.91558526,93.88692176,1.55,0.9304,0.9701,0.9989,1.0472,0.9628,1.0208,0.9624,1.0536,0.9486,1.0275
SATD200207,07/01/2002,80595218,75536628,59807169,56502110,20788049,19034518,61965515,54035445,45270461,39612113,16695054,14423332,76.9,71.5,75.7,70.1,80.3,75.8,6321,5305,51065,45383,57386,50688,63828500,54728186,2521489,2504840,1363443,1384333,800913,795729,564023742,467584848,782849,796201,223444,218012,1748.4,1988.1,50.9,47.3,78.4,256392,237780,102.8,1.3,95.5,-0.3,100.8,0.8,97.89314648,92.84294689,1.54,0.9278,0.9757,0.9894,1.0422,1.0032,1.0111,0.9746,1.0613,0.9583,1.0462
SATD200208,08/01/2002,80868442,75718001,59972808,56607083,20895634,19110918,62332762,54695082,45415533,40077423,16917229,14617659,77.1,72.2,75.7,70.8,81,76.5,6418,5441,51141,47029,57559,52469,63657944,54993215,2518364,2486499,1467852,1399412,867104,805525,516067118,437632386,781609,797339,218464,211815,1725.7,1925.7,48.8,46.4,78.3,258666,239615,102.6,-0.2,95.7,0.2,100.7,-0.1,97.76703625,94.20045688,1.53,0.9323,0.9685,1.0002,1.0551,0.9389,1.0126,0.9469,1.028,0.9401,1.0449
SATD200209,09/01/2002,73849591,75471599,54357595,56283945,19491996,19187655,48731119,53212088,34211925,38564439,14519194,14647648,66,70.5,62.9,68.5,74.5,76.3,5082,5570,40143,45340,45225,50910,49270915,54264517,2385972,2427572,1395757,1385972,810856,798853,385089969,423475304,805016,794987,209278,212273,1542.2,1940.6,44.9,46.9,79.1,233625,239653,103.1,0.5,94.7,-1,100.7,0,97.87200225,94.34037693,1.57,0.9199,0.9456,0.9906,1.0463,0.9085,1.0096,0.9489,1.0359,0.95,1.0561
SATD200210,10/01/2002,77124746,76218044,57505033,56567451,19619713,19650593,53268604,54532115,39065248,39743641,14203356,14788473,69.1,71.5,67.9,70.3,72.4,75.3,5100,5633,48055,48530,53155,54163,54019748,55045030,3345807,3090626,1462330,1370535,791259,721295,399247828,421627051,877109,802795,210045,209857,1645.9,1965.1,50.3,47.5,79.1,245556,237938,104.5,1.4,95.9,1.3,102.1,1.4,97.61719271,94.10879497,1.57,0.9332,1.2039,0.9796,0.9447,0.9046,1.0195,0.9381,1.049,0.9607,1.0562
SATD200211,11/01/2002,72812742,75908023,54513457,56433085,18299285,19474938,49186629,54500087,36348009,39966291,12838620,14533796,67.6,71.8,66.7,70.8,70.2,74.6,4866,5632,44850,48392,49716,54024,50106815,56041667,3074803,2916302,1359625,1378979,791000,791080,376011411,428210072,788746,795575,212871,214678,1913.6,1986.8,50.7,49.4,79.3,230648,238385,104.9,0.4,96.8,0.9,102.6,0.5,98.15054512,94.49600228,1.57,0.9501,1.136,0.9856,1.0361,0.9187,1.0104,0.9597,1.0606,1,1.0585
SATD200212,12/01/2002,75616059,75832524,56713015,56426081,18903044,19406443,55458015,55146539,41361303,40642727,14096712,14503812,73.3,72.7,72.9,72,74.6,74.7,5360,5529,49684,49033,55044,54562,56656595,56036304,2810584,2785753,1326501,1385043,744615,786186,448245893,418110181,754257,791806,229928,223683,2378.9,1956.6,46.4,47.1,80.2,234260,239969,105.2,0.3,96.6,-0.2,102.7,0.1,97.62150785,92.70873786,1.56,0.95,1.0851,0.9899,1.0297,0.897,1.0056,0.9999,1.0445,0.9536,1.0706
SATD200301,01/01/2003,75100667,76340159,56191300,56972951,18909367,19367208,49830903,54685823,36211422,40281551,13619481,14404271,66.4,71.6,64.4,70.7,72,74.4,5206,5480,43032,48003,48238,53483,51197174,56554183,2573661,2857891,1348631,1371586,787446,807245,393287373,460455200,778679,788757,222634,219792,2700.6,1938.4,39.7,45.4,79.3,218534,239077,104.2,-1,97.3,0.7,102.3,-0.4,98.4280092,94.1676185,1.56,0.9587,1.1132,0.9803,1.0573,0.9879,1.0017,0.9825,1.0347,0.9194,1.0583
SATD200302,02/01/2003,66514415,74461400,50088434,55624058,16425981,18837343,45514803,54024967,34148439,40008443,11366364,14016523,68.4,72.6,68.2,71.9,69.2,74.4,4530,5273,41167,47507,45697,52780,47040806,56375433,2446178,2775584,1232970,1366233,730315,814968,390041481,477152893,732135,782814,188368,213336,2500.3,2027.4,36,42.8,78.8,203677,233578,103.3,-0.9,96.9,-0.4,101.6,-0.7,98.53470126,95.17418618,1.6,0.9557,1.0812,0.9765,1.0674,1.0237,0.9941,0.9537,1.0823,0.8656,1.0515
SATD200303,03/01/2003,76228184,75293731,57592901,56240799,18635283,19052932,54994261,52991605,41774564,39852968,13219697,13138637,72.1,70.4,72.5,70.9,70.9,69,5305,5071,49993,47603,55298,52674,56766580,54525891,2925823,2739194,1400506,1357294,826783,822370,472573962,485784866,820157,799082,213683,214965,2197.9,1864.4,45.7,45.2,79.5,236679,236830,103.8,0.5,95.5,-1.4,101.5,-0.1,98.24407598,95.9363221,1.58,0.9244,1.067,0.9701,1.0771,1.0422,1.0148,0.961,0.9953,0.9146,1.0619
SATD200304,04/01/2003,70959285,72075046,54639679,55352304,16319606,16722742,50304173,50282267,39465980,39059894,10838193,11222373,70.9,69.8,72.2,70.6,66.4,67.1,4560,4646,47033,46267,51593,50914,51857453,52441834,2733039,2725770,1362930,1367675,810805,825835,483653074,476208508,810703,790163,215713,219625,1743.5,1833.9,47.5,45.7,79.6,239415,238036,104,0.2,92.7,-2.9,100.7,-0.8,97.62086058,93.0122787,1.59,0.889,1.0618,0.9775,1.0817,1.0217,1.0035,0.9818,0.979,0.9251,1.0632
SATD200305,05/01/2003,71761853,70769728,55349897,54885908,16411956,15883820,53070727,52008882,41001934,40249619,12068793,11759264,74,73.5,74.1,73.3,73.5,74,4819,4752,49152,47369,53971,52120,54335598,53748630,2732471,2763176,1402692,1361496,836029,819072,489484678,478734986,799984,781209,232437,224687,1514.7,1823.2,45.5,43.9,78.7,253244,239910,103,-1,93.8,1.2,100.4,-0.3,97.59755878,93.98972016,1.58,0.9112,1.0763,0.9731,1.0728,1.0271,0.9921,1.0044,0.9732,0.8889,1.0505
SATD200306,06/01/2003,74465181,72841257,56555517,55641316,17909664,17199941,58958204,53855273,44492972,40850304,14465232,13004968,79.2,73.9,78.7,73.4,80.8,75.6,5635,5109,52210,48067,57845,53176,60272900,54682393,2680999,2676518,1370794,1374391,829971,826697,531138943,476231612,754298,771150,231320,228041,1368.4,1689.6,46.6,44.6,78.8,252145,241491,102.9,-0.1,94.5,0.7,100.5,0.1,97.727229,94.91347801,1.56,0.927,1.0426,0.9823,1.0828,1.0217,0.9793,1.0194,0.9019,0.903,1.0526
SATD200307,07/01/2003,79108160,73875179,59617048,56122372,19491112,17752808,64470622,55829089,48321924,41965755,16148698,13863334,81.5,75.6,81.1,74.8,82.9,78.1,6466,5418,55811,49523,62277,54940,65962215,56068742,2794091,2780609,1357086,1376536,839459,835234,578767927,481044431,767411,780706,226790,221741,1600.5,1807.8,47.9,44.4,79.8,262105,243389,104.3,1.4,96.5,2.1,102.1,1.6,98.23587719,95.84266134,1.55,0.9505,1.0831,0.9839,1.094,1.0321,0.9915,0.9912,0.9651,0.8994,1.0658
SATD200308,08/01/2003,79595941,74507026,59634190,56340614,19961751,18166412,63540849,55888263,46982527,41633751,16558322,14254512,79.8,75,78.8,73.9,83,78.5,6567,5584,53921,49662,60488,55246,64989766,56484713,2819634,2808979,1450003,1382809,871757,816692,557897322,483342471,745756,776925,232664,225471,1651.6,1836.7,47.1,45,79,260687,242803,103.8,-0.5,96.8,0.3,101.9,-0.2,98.00264339,95.22501428,1.51,0.9576,1.0942,0.9883,1.0697,1.037,0.9867,1.0079,0.9804,0.9117,1.0547
SATD200309,09/01/2003,73605919,75444225,54973852,56979340,18632067,18464886,51022359,55977961,36819820,41529231,14202539,14448730,69.3,74.2,67,72.9,76.2,78.2,5105,5654,44213,49629,49318,55282,52121480,57555789,2748240,2768035,1410429,1399975,857231,839327,427807444,466681072,807125,777616,225315,228575,1428.6,1801.3,43.7,46.4,80.1,237451,243182,105.1,1.3,98,1.2,103.1,1.2,98.65002362,96.93061108,1.53,0.9757,1.0782,1.0006,1.0993,1.0012,0.9875,1.0218,0.9616,0.9397,1.0698
SATD200310,10/01/2003,76529369,75958439,58001020,57282896,18528349,18675544,55549640,56503855,41480412,41922011,14069228,14581844,72.6,74.4,71.5,73.2,75.9,78.1,5202,5688,49945,49456,55147,55144,56724551,57563944,3104919,2871057,1491289,1402972,928584,848452,463025617,478992895,830771,752044,227711,228467,1553.2,1852.4,49.6,47,81.5,254048,245423,106.7,1.5,97,-1,103.9,0.8,98.77322112,97.17075957,1.56,0.9759,1.1183,1.0028,1.1113,1.0277,0.9551,1.0213,0.9889,0.9508,1.0877
SATD200311,11/01/2003,73395323,76652194,55785892,57856022,17609431,18796172,52785625,57744689,39333528,42545172,13452097,15199517,71.9,75.3,70.5,73.5,76.4,80.9,5131,5878,47059,50465,52190,56343,54128776,59171649,3008398,2887421,1380233,1402048,852170,858693,448181812,476501649,724971,751800,219553,221421,1753.6,1828.3,47.9,46.8,81.1,233698,243497,106.3,-0.4,98.8,1.9,104.2,0.3,99.4386171,97.3195317,1.55,1.0031,1.1247,1.0021,1.1247,1.0223,0.9548,0.9898,0.976,0.948,1.0825
SATD200312,12/01/2003,77335110,77503810,58842551,58523518,18492559,18980291,57280778,58248290,42699596,43111941,14581182,15136348,74.1,75.2,72.6,73.7,78.8,79.7,5650,5795,49757,50036,55407,55831,58739845,59805880,2973296,2880309,1349155,1407465,797451,861836,489403554,481849239,758869,782073,229032,222190,2263.7,1851.3,50.5,51.3,83.3,238538,243315,108.8,2.4,100.7,1.9,106.6,2.3,99.52157584,97.27641348,1.55,1.0139,1.1219,1.006,1.1288,1.0338,0.9932,0.9933,0.9882,1.0374,1.1116
SATD200401,01/01/2004,77146785,78619401,58306593,59386630,18840192,19232770,52332277,57532447,38114607,42544190,14217670,14988257,67.8,73.2,65.4,71.6,75.5,77.9,5565,5779,43815,49284,49380,55063,53979787,59596668,2618911,2916173,1391261,1416789,841769,863413,410338691,481301787,740829,768112,225292,222647,2675.8,1927,43.6,48.7,82.1,222450,243817,107.8,-0.9,99.9,-0.8,105.6,-0.9,99.68716968,97.34551685,1.55,1.0103,1.1359,1.0126,1.1309,1.0326,0.9755,0.9953,1.0287,0.9864,1.0955
